Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,Cancelled
2008,1,9,3,1320,1310,1428,1425,WN,433,N433LV,68,75,54,3,10,BWI,CLE,314,0
2008,1,9,3,2015,2015,2129,2125,WN,881,N632SW,74,70,56,4,0,BWI,CLE,314,0
2008,1,9,3,844,835,1001,955,WN,68,N456WN,77,80,65,6,9,BWI,CMH,336,0
2008,1,9,3,1625,1625,1734,1745,WN,219,N635SW,69,80,60,-11,0,BWI,CMH,336,0
2008,1,9,3,623,625,738,745,WN,614,N706SW,75,80,62,-7,-2,BWI,CMH,336,0
2008,1,9,3,1852,1855,2003,2015,WN,1143,N757LV,71,80,56,-12,-3,BWI,CMH,336,0
2008,1,9,3,1338,1340,1453,1455,WN,3406,N256WN,75,75,61,-2,-2,BWI,CMH,336,0
2008,1,9,3,707,710,919,920,WN,1049,N475WN,252,250,229,-1,-3,BWI,DEN,1491,0
2008,1,9,3,1212,1210,1424,1420,WN,2707,N252WN,252,250,237,4,2,BWI,DEN,1491,0
2008,1,9,3,1837,1815,2050,2025,WN,3331,N205WN,253,250,229,25,22,BWI,DEN,1491,0
2008,1,9,3,757,755,924,925,WN,640,N624SW,87,90,75,-1,2,BWI,DTW,408,0
2008,1,9,3,2030,1945,2159,2115,WN,1170,N449WN,89,90,68,44,45,BWI,DTW,408,0
2008,1,9,3,NA,1120,NA,1300,WN,3049,,NA,100,NA,NA,NA,BWI,DTW,408,1
2008,1,9,3,1513,1510,1633,1650,WN,3691,N777QC,80,100,69,-17,3,BWI,DTW,408,0
2008,1,9,3,1335,1335,1605,1615,WN,222,N398SW,150,160,132,-10,0,BWI,FLL,925,0
2008,1,9,3,642,645,904,925,WN,1223,N494WN,142,160,130,-21,-3,BWI,FLL,925,0
2008,1,9,3,1756,1800,2019,2040,WN,3226,N750SA,143,160,129,-21,-4,BWI,FLL,925,0
2008,1,9,3,2012,2010,2247,2250,WN,3486,N304SW,155,160,132,-3,2,BWI,FLL,925,0
2008,1,9,3,942,950,1207,1235,WN,3745,N226WN,145,165,131,-28,-8,BWI,FLL,925,0
2008,1,9,3,652,655,930,935,WN,16,N609SW,218,220,205,-5,-3,BWI,HOU,1246,0
2008,1,9,3,1956,2000,2212,2240,WN,2034,N241WN,196,220,183,-28,-4,BWI,HOU,1246,0
2008,1,9,3,1200,1200,1412,1440,WN,2436,N330SW,192,220,179,-28,0,BWI,HOU,1246,0
2008,1,9,3,1639,1635,1900,1920,WN,2795,N714CB,201,225,183,-20,4,BWI,HOU,1246,0
2008,1,9,3,1618,1615,1800,1805,WN,509,N708SA,102,110,87,-5,3,BWI,IND,515,0
2008,1,9,3,824,820,1017,1010,WN,535,N497WN,113,110,94,7,4,BWI,IND,515,0
2008,1,9,3,1304,1205,1446,1355,WN,675,N221WN,102,110,85,51,59,BWI,IND,515,0
2008,1,9,3,1226,1205,1321,1305,WN,432,N634SW,55,60,46,16,21,BWI,ISP,220,0
2008,1,9,3,1337,1340,1438,1440,WN,899,N786SW,61,60,40,-2,-3,BWI,ISP,220,0
2008,1,9,3,1850,1855,1946,1955,WN,1155,N787SA,56,60,43,-9,-5,BWI,ISP,220,0
2008,1,9,3,655,700,750,800,WN,1571,N274WN,55,60,44,-10,-5,BWI,ISP,220,0
2008,1,9,3,1953,1955,2046,2055,WN,1678,N764SW,53,60,41,-9,-2,BWI,ISP,220,0
2008,1,9,3,1005,935,1101,1035,WN,1750,N203WN,56,60,42,26,30,BWI,ISP,220,0
2008,1,9,3,1557,1555,1659,1655,WN,3771,N328SW,62,60,45,4,2,BWI,ISP,220,0
2008,1,9,3,933,935,1108,1120,WN,2124,N612SW,155,165,143,-12,-2,BWI,JAN,888,0
2008,1,9,3,1811,1740,1928,1925,WN,3154,N416WN,137,165,126,3,31,BWI,JAN,888,0
2008,1,9,3,1508,1505,1659,1710,WN,54,N634SW,111,125,98,-11,3,BWI,JAX,663,0
2008,1,9,3,1202,1205,1410,1410,WN,1244,N299WN,128,125,98,0,-3,BWI,JAX,663,0
2008,1,9,3,621,620,817,830,WN,1396,N388SW,116,130,101,-13,1,BWI,JAX,663,0
2008,1,9,3,1859,1900,2105,2125,WN,135,N779SW,306,325,294,-20,-1,BWI,LAS,2106,0
2008,1,9,3,1218,1220,1439,1450,WN,1061,N776WN,321,330,307,-11,-2,BWI,LAS,2106,0
2008,1,9,3,923,855,1149,1125,WN,1928,N409WN,326,330,308,24,28,BWI,LAS,2106,0
2008,1,9,3,1058,1035,1231,1215,WN,700,N310SW,153,160,138,16,23,BWI,LIT,912,0
2008,1,9,3,643,645,836,840,WN,425,N661SW,173,175,160,-4,-2,BWI,MCI,967,0
2008,1,9,3,2008,1845,2145,2040,WN,3239,N281WN,157,175,146,65,83,BWI,MCI,967,0
2008,1,9,3,1315,1305,1514,1505,WN,3307,N678AA,179,180,158,9,10,BWI,MCI,967,0
2008,1,9,3,NA,700,NA,925,WN,69,,NA,145,NA,NA,NA,BWI,MCO,787,1
2008,1,9,3,1928,1925,2133,2145,WN,168,N307SW,125,140,113,-12,3,BWI,MCO,787,0
2008,1,9,3,1127,955,1343,1220,WN,171,N684WN,136,145,117,83,92,BWI,MCO,787,0
2008,1,9,3,1424,1330,1633,1555,WN,426,N379SW,129,145,115,38,54,BWI,MCO,787,0
2008,1,9,3,1130,1130,1343,1355,WN,888,N337SW,133,145,116,-12,0,BWI,MCO,787,0
2008,1,9,3,1718,1700,1926,1925,WN,1657,N284WN,128,145,110,1,18,BWI,MCO,787,0
2008,1,9,3,556,600,803,820,WN,1832,N730SW,127,140,112,-17,-4,BWI,MCO,787,0
2008,1,9,3,810,805,1026,1030,WN,2697,N429WN,136,145,115,-4,5,BWI,MCO,787,0
2008,1,9,3,NA,1420,NA,1645,WN,3151,,NA,145,NA,NA,NA,BWI,MCO,787,1
2008,1,9,3,1823,1820,1914,1930,WN,421,N246LV,111,130,98,-16,3,BWI,MDW,611,0
2008,1,9,3,2121,2125,2221,2230,WN,549,N775SW,120,125,101,-9,-4,BWI,MDW,611,0
2008,1,9,3,1036,1020,1126,1125,WN,872,N771SA,110,125,99,1,16,BWI,MDW,611,0
2008,1,9,3,720,725,818,835,WN,1008,N765SW,118,130,105,-17,-5,BWI,MDW,611,0
2008,1,9,3,1500,1450,1555,1555,WN,1161,N466WN,115,125,100,0,10,BWI,MDW,611,0
2008,1,9,3,1302,1300,1400,1405,WN,1276,N468WN,118,125,101,-5,2,BWI,MDW,611,0
2008,1,9,3,2011,1955,2101,2105,WN,2655,N469WN,110,130,97,-4,16,BWI,MDW,611,0
2008,1,9,3,615,620,711,730,WN,2702,N275WN,116,130,103,-19,-5,BWI,MDW,611,0
2008,1,9,3,2126,2130,2234,2245,WN,86,N798SW,68,75,57,-11,-4,BWI,MHT,377,0
2008,1,9,3,1309,1310,1413,1425,WN,128,N791SW,64,75,54,-12,-1,BWI,MHT,377,0
2008,1,9,3,2001,1935,2113,2050,WN,157,N799SW,72,75,59,23,26,BWI,MHT,377,0
2008,1,9,3,1831,1835,1947,1950,WN,224,N463WN,76,75,62,-3,-4,BWI,MHT,377,0
2008,1,9,3,832,825,946,940,WN,726,N698SW,74,75,60,6,7,BWI,MHT,377,0
2008,1,9,3,948,950,1056,1105,WN,889,N424WN,68,75,54,-9,-2,BWI,MHT,377,0
2008,1,9,3,1507,1510,1610,1625,WN,2126,N260WN,63,75,53,-15,-3,BWI,MHT,377,0
2008,1,9,3,707,710,814,825,WN,2179,N652SW,67,75,56,-11,-3,BWI,MHT,377,0
2008,1,9,3,1607,1610,1716,1725,WN,2801,N679AA,69,75,59,-9,-3,BWI,MHT,377,0
2008,1,9,3,1124,1125,1236,1240,WN,3604,N777QC,72,75,55,-4,-1,BWI,MHT,377,0
2008,1,9,3,2042,2045,2147,2200,WN,3759,N716SW,65,75,56,-13,-3,BWI,MHT,377,0
2008,1,9,3,946,940,1135,1135,WN,2101,N729SW,169,175,156,0,6,BWI,MSY,998,0
2008,1,9,3,1635,1630,1857,1905,WN,2553,N387SW,202,215,190,-8,5,BWI,OKC,1180,0
2008,1,9,3,1200,1205,1243,1255,WN,48,N763SW,43,50,32,-12,-5,BWI,ORF,159,0
2008,1,9,3,2014,2015,2104,2105,WN,879,N713SW,50,50,31,-1,-1,BWI,ORF,159,0
2008,1,9,3,759,800,847,850,WN,1134,N419WN,48,50,32,-3,-1,BWI,ORF,159,0
2008,1,9,3,1715,1715,1756,1805,WN,1828,N675AA,41,50,30,-9,0,BWI,ORF,159,0
2008,1,9,3,1525,1520,1609,1610,WN,2019,N695SW,44,50,31,-1,5,BWI,ORF,159,0
2008,1,9,3,2024,2030,2241,2300,WN,324,N439WN,137,150,124,-19,-6,BWI,PBI,883,0
2008,1,9,3,1147,1150,1408,1425,WN,733,N346SW,141,155,128,-17,-3,BWI,PBI,883,0
2008,1,9,3,1649,1650,1902,1925,WN,2103,N207WN,133,155,119,-23,-1,BWI,PBI,883,0
2008,1,9,3,706,705,921,940,WN,3224,N455WN,135,155,124,-19,1,BWI,PBI,883,0
2008,1,9,3,1745,1735,2047,2055,WN,489,N774SW,302,320,288,-8,10,BWI,PHX,1999,0
2008,1,9,3,1355,1355,1711,1710,WN,2359,N467WN,316,315,303,1,0,BWI,PHX,1999,0
2008,1,9,3,1144,1115,1454,1425,WN,2442,N737JW,310,310,294,29,29,BWI,PHX,1999,0
2008,1,9,3,624,625,937,940,WN,3572,N499WN,313,315,297,-3,-1,BWI,PHX,1999,0
2008,1,9,3,1208,1200,1300,1300,WN,458,N459WN,52,60,40,0,8,BWI,PIT,210,0
2008,1,9,3,1845,1850,1941,1950,WN,3505,N769SW,56,60,38,-9,-5,BWI,PIT,210,0
2008,1,9,3,654,700,756,800,WN,3833,N799SW,62,60,44,-4,-6,BWI,PIT,210,0
2008,1,9,3,1059,1100,1202,1205,WN,99,N410WN,63,65,50,-3,-1,BWI,PVD,328,0
2008,1,9,3,1535,1530,1638,1640,WN,257,N736SA,63,70,47,-2,5,BWI,PVD,328,0
2008,1,9,3,639,645,747,755,WN,267,N438WN,68,70,54,-8,-6,BWI,PVD,328,0
2008,1,9,3,1938,1855,2045,2005,WN,394,N789SW,67,70,52,40,43,BWI,PVD,328,0
2008,1,9,3,1748,1750,1852,1900,WN,406,N653SW,64,70,48,-8,-2,BWI,PVD,328,0
2008,1,9,3,2107,2040,2211,2145,WN,505,N742SW,64,65,50,26,27,BWI,PVD,328,0
2008,1,9,3,1017,930,1121,1040,WN,896,N314SW,64,70,51,41,47,BWI,PVD,328,0
2008,1,9,3,1640,1640,1740,1750,WN,1947,N241WN,60,70,49,-10,0,BWI,PVD,328,0
2008,1,9,3,2157,2140,2304,2245,WN,2014,N465WN,67,65,50,19,17,BWI,PVD,328,0
2008,1,9,3,757,745,913,855,WN,2355,N737JW,76,70,59,18,12,BWI,PVD,328,0
2008,1,9,3,1321,1325,1430,1430,WN,2621,N714CB,69,65,52,0,-4,BWI,PVD,328,0
2008,1,9,3,1404,1405,1511,1515,WN,3047,N213WN,67,70,46,-4,-1,BWI,PVD,328,0
2008,1,9,3,1512,1510,1613,1615,WN,182,N309SW,61,65,48,-2,2,BWI,RDU,255,0
2008,1,9,3,658,700,804,805,WN,430,N385SW,66,65,52,-1,-2,BWI,RDU,255,0
2008,1,9,3,2101,2110,2204,2215,WN,1154,N653SW,63,65,50,-11,-9,BWI,RDU,255,0
2008,1,9,3,1129,1125,1236,1230,WN,1414,N744SW,67,65,46,6,4,BWI,RDU,255,0
2008,1,9,3,1700,1700,1758,1805,WN,3046,N371SW,58,65,47,-7,0,BWI,RDU,255,0
2008,1,9,3,917,915,1020,1020,WN,3499,N273WN,63,65,46,0,2,BWI,RDU,255,0
2008,1,9,3,908,905,1155,1155,WN,143,N705SW,167,170,142,0,3,BWI,RSW,919,0
2008,1,9,3,1654,1510,1931,1800,WN,1743,N388SW,157,170,132,91,104,BWI,RSW,919,0
2008,1,9,3,1839,1840,2106,2130,WN,1320,N422WN,327,350,316,-24,-1,BWI,SAN,2295,0
2008,1,9,3,907,845,1200,1135,WN,3679,N759GS,353,350,332,25,22,BWI,SAN,2295,0
2008,1,9,3,1542,1535,1810,1835,WN,572,N217JC,208,240,197,-25,7,BWI,SAT,1407,0
2008,1,9,3,1109,1055,1344,1400,WN,2266,N652SW,215,245,203,-16,14,BWI,SAT,1407,0
2008,1,9,3,2217,2010,2351,2200,WN,209,N360SW,94,110,83,111,127,BWI,SDF,495,0
2008,1,9,3,1615,1615,1758,1805,WN,229,N632SW,103,110,88,-7,0,BWI,SDF,495,0
2008,1,9,3,626,630,812,815,WN,876,N473WN,106,105,89,-3,-4,BWI,SDF,495,0
2008,1,9,3,907,900,1059,1050,WN,2640,N468WN,112,110,87,9,7,BWI,SDF,495,0
2008,1,9,3,1349,1345,1526,1535,WN,2730,N444WN,97,110,86,-9,4,BWI,SDF,495,0
2008,1,9,3,857,840,1150,1140,WN,3141,N233LV,293,300,279,10,17,BWI,SLC,1864,0
2008,1,9,3,1004,1000,1122,1120,WN,354,N438WN,138,140,120,2,4,BWI,STL,737,0
2008,1,9,3,1325,1250,1455,1415,WN,983,N314SW,150,145,130,40,35,BWI,STL,737,0
2008,1,9,3,1910,1915,2028,2040,WN,1062,N337SW,138,145,126,-12,-5,BWI,STL,737,0
2008,1,9,3,1549,1550,1700,1715,WN,2007,N232WN,131,145,121,-15,-1,BWI,STL,737,0
2008,1,9,3,629,630,749,750,WN,2527,N631SW,140,140,124,-1,-1,BWI,STL,737,0
2008,1,9,3,2004,2010,2219,2245,WN,140,N672SW,135,155,123,-26,-6,BWI,TPA,842,0
2008,1,9,3,1324,1250,1541,1520,WN,503,N411WN,137,150,120,21,34,BWI,TPA,842,0
2008,1,9,3,1649,1650,1905,1925,WN,1418,N299WN,136,155,123,-20,-1,BWI,TPA,842,0
2008,1,9,3,2058,2100,2308,2330,WN,2210,N638SW,130,150,118,-22,-2,BWI,TPA,842,0
2008,1,9,3,801,800,1030,1030,WN,2872,N371SW,149,150,130,0,1,BWI,TPA,842,0
2008,1,9,3,NA,650,NA,920,WN,2962,,NA,150,NA,NA,NA,BWI,TPA,842,1
2008,1,9,3,1013,1015,1228,1245,WN,3397,N234WN,135,150,121,-17,-2,BWI,TPA,842,0
2008,1,9,3,701,705,725,745,WN,1137,N255WN,84,100,72,-20,-4,CLE,BNA,448,0
2008,1,9,3,1645,1650,1719,1725,WN,1576,N623SW,94,95,79,-6,-5,CLE,BNA,448,0
2008,1,9,3,930,900,1034,1010,WN,613,N310SW,64,70,54,24,30,CLE,BWI,314,0
2008,1,9,3,1707,1710,1820,1825,WN,818,N779SW,73,75,51,-5,-3,CLE,BWI,314,0
2008,1,9,3,611,610,723,725,WN,2355,N737JW,72,75,53,-2,1,CLE,BWI,314,0
2008,1,9,3,1240,1245,1341,1355,WN,3151,N379SW,61,70,50,-14,-5,CLE,BWI,314,0
2008,1,9,3,1407,1410,1536,1555,WN,715,N209WN,269,285,255,-19,-3,CLE,LAS,1825,0
2008,1,9,3,1049,1050,1305,1330,WN,387,N479WN,136,160,122,-25,-1,CLE,MCO,895,0
2008,1,9,3,1805,1810,2017,2050,WN,698,N288WN,132,160,118,-33,-5,CLE,MCO,895,0
2008,1,9,3,1053,1050,1059,1110,WN,97,N209WN,66,80,54,-11,3,CLE,MDW,307,0
2008,1,9,3,1857,1855,1905,1915,WN,313,N437WN,68,80,56,-10,2,CLE,MDW,307,0
2008,1,9,3,1455,1455,1504,1515,WN,433,N433LV,69,80,53,-11,0,CLE,MDW,307,0
2008,1,9,3,1342,1315,1352,1330,WN,1192,N462WN,70,75,54,22,27,CLE,MDW,307,0
2008,1,9,3,702,630,714,650,WN,1746,N684WN,72,80,59,24,32,CLE,MDW,307,0
2008,1,9,3,832,830,842,850,WN,2630,N243WN,70,80,57,-8,2,CLE,MDW,307,0
2008,1,9,3,2050,2055,2056,2110,WN,3840,N212WN,66,75,53,-14,-5,CLE,MDW,307,0
2008,1,9,3,837,840,911,925,WN,831,N379SW,94,105,82,-14,-3,CLE,STL,487,0
2008,1,9,3,1444,1400,1514,1440,WN,2453,N474WN,90,100,80,34,44,CLE,STL,487,0
2008,1,9,3,807,805,817,820,WN,614,N706SW,70,75,58,-3,2,CMH,BNA,338,0
2008,1,9,3,1550,1555,1600,1610,WN,2557,N767SW,70,75,59,-10,-5,CMH,BNA,338,0
2008,1,9,3,728,725,836,835,WN,143,N705SW,68,70,55,1,3,CMH,BWI,336,0
2008,1,9,3,1154,1155,1257,1305,WN,222,N398SW,63,70,52,-8,-1,CMH,BWI,336,0
2008,1,9,3,945,950,1044,1100,WN,888,N337SW,59,70,49,-16,-5,CMH,BWI,336,0
2008,1,9,3,1500,1505,1601,1615,WN,2103,N207WN,61,70,52,-14,-5,CMH,BWI,336,0
2008,1,9,3,1955,2000,2056,2110,WN,2474,N738CB,61,70,50,-14,-5,CMH,BWI,336,0
2008,1,9,3,1811,1815,1935,1950,WN,219,N635SW,264,275,254,-15,-4,CMH,LAS,1772,0
2008,1,9,3,716,715,838,850,WN,3834,N781WN,262,275,253,-12,1,CMH,LAS,1772,0
2008,1,9,3,701,700,900,910,WN,306,N487WN,119,130,106,-10,1,CMH,MCO,802,0
2008,1,9,3,1217,1220,1417,1435,WN,1336,N327SW,120,135,110,-18,-3,CMH,MCO,802,0
2008,1,9,3,1602,1605,1755,1820,WN,2107,N719SW,113,135,103,-25,-3,CMH,MCO,802,0
2008,1,9,3,1023,1020,1039,1030,WN,68,N456WN,76,70,55,9,3,CMH,MDW,284,0
2008,1,9,3,836,840,839,850,WN,151,N707SA,63,70,53,-11,-4,CMH,MDW,284,0
2008,1,9,3,612,615,617,625,WN,184,N460WN,65,70,52,-8,-3,CMH,MDW,284,0
2008,1,9,3,821,745,829,755,WN,319,N648SW,68,70,55,34,36,CMH,MDW,284,0
2008,1,9,3,1918,1920,1925,1930,WN,556,N766SW,67,70,52,-5,-2,CMH,MDW,284,0
2008,1,9,3,2032,2035,2029,2040,WN,1143,N757LV,57,65,47,-11,-3,CMH,MDW,284,0
2008,1,9,3,1328,1330,1330,1340,WN,1927,N456WN,62,70,50,-10,-2,CMH,MDW,284,0
2008,1,9,3,1648,1650,1648,1700,WN,3584,N755SA,60,70,49,-12,-2,CMH,MDW,284,0
2008,1,9,3,1906,1845,2016,2020,WN,283,N613SW,70,95,59,-4,21,CMH,PHL,405,0
2008,1,9,3,639,640,753,805,WN,2790,N387SW,74,85,59,-12,-1,CMH,PHL,405,0
2008,1,9,3,1515,1515,1658,1650,WN,3493,N256WN,103,95,70,8,0,CMH,PHL,405,0
2008,1,9,3,1252,1250,1513,1515,WN,2803,N768SW,261,265,248,-2,2,CMH,PHX,1671,0
2008,1,9,3,1634,1640,1659,1705,WN,725,N262WN,85,85,73,-6,-6,CMH,STL,410,0
2008,1,9,3,842,840,900,905,WN,1245,N259WN,78,85,68,-5,2,CMH,STL,410,0
2008,1,9,3,1122,1125,1328,1340,WN,748,N755SA,126,135,113,-12,-3,CMH,TPA,829,0
2008,1,9,3,1844,1850,2046,2105,WN,1685,N660SW,122,135,113,-19,-6,CMH,TPA,829,0
2008,1,9,3,630,630,841,850,WN,3138,N304SW,131,140,119,-9,0,CMH,TPA,829,0
2008,1,9,3,613,615,653,705,WN,6,N513SW,40,50,30,-12,-2,CRP,HOU,187,0
2008,1,9,3,943,940,1025,1030,WN,20,N527SW,42,50,33,-5,3,CRP,HOU,187,0
2008,1,9,3,1139,1140,1222,1230,WN,28,N325SW,43,50,31,-8,-1,CRP,HOU,187,0
2008,1,9,3,1411,1410,1450,1500,WN,38,N513SW,39,50,31,-10,1,CRP,HOU,187,0
2008,1,9,3,1739,1740,1821,1830,WN,52,N527SW,42,50,32,-9,-1,CRP,HOU,187,0
2008,1,9,3,1950,1950,2036,2040,WN,60,N305SW,46,50,31,-4,0,CRP,HOU,187,0
2008,1,9,3,1203,1205,1244,1255,WN,61,N255WN,101,110,89,-11,-2,DAL,ABQ,580,0
2008,1,9,3,1041,1045,1121,1135,WN,467,N329SW,100,110,91,-14,-4,DAL,ABQ,580,0
2008,1,9,3,1717,1700,1800,1750,WN,574,N306SW,103,110,92,10,17,DAL,ABQ,580,0
2008,1,9,3,801,805,845,855,WN,1002,N436WN,104,110,90,-10,-4,DAL,ABQ,580,0
2008,1,9,3,1351,1350,1433,1440,WN,1135,N609SW,102,110,92,-7,1,DAL,ABQ,580,0
2008,1,9,3,620,620,704,710,WN,1486,N399WN,104,110,91,-6,0,DAL,ABQ,580,0
2008,1,9,3,1816,1800,1859,1850,WN,2010,N739GB,103,110,91,9,16,DAL,ABQ,580,0
2008,1,9,3,1918,1855,2009,1945,WN,2027,N338SW,111,110,96,24,23,DAL,ABQ,580,0
2008,1,9,3,728,730,813,820,WN,2270,N276WN,105,110,93,-7,-2,DAL,ABQ,580,0
2008,1,9,3,1022,1020,1127,1130,WN,12,N693SW,65,70,55,-3,2,DAL,AMA,324,0
2008,1,9,3,1409,1410,1519,1520,WN,510,N214WN,70,70,52,-1,-1,DAL,AMA,324,0
2008,1,9,3,652,655,800,805,WN,525,N522SW,68,70,55,-5,-3,DAL,AMA,324,0
2008,1,9,3,1702,1705,1807,1815,WN,1417,N502SW,65,70,56,-8,-3,DAL,AMA,324,0
2008,1,9,3,729,725,836,835,WN,1636,N603SW,67,70,55,1,4,DAL,AMA,324,0
2008,1,9,3,1227,1225,1330,1335,WN,2177,N525SW,63,70,53,-5,2,DAL,AMA,324,0
2008,1,9,3,923,925,1030,1035,WN,2530,N341SW,67,70,55,-5,-2,DAL,AMA,324,0
2008,1,9,3,2048,2050,2159,2200,WN,3409,N504SW,71,70,54,-1,-2,DAL,AMA,324,0
2008,1,9,3,1323,1325,1407,1415,WN,112,N430WN,44,50,32,-8,-2,DAL,AUS,189,0
2008,1,9,3,NA,1720,NA,1810,WN,373,,NA,50,NA,NA,NA,DAL,AUS,189,1
2008,1,9,3,1130,1135,1213,1225,WN,501,N502SW,43,50,33,-12,-5,DAL,AUS,189,0
2008,1,9,3,840,840,921,930,WN,513,N523SW,41,50,31,-9,0,DAL,AUS,189,0
2008,1,9,3,1407,1400,1454,1450,WN,700,N310SW,47,50,33,4,7,DAL,AUS,189,0
2008,1,9,3,740,740,826,830,WN,906,N677AA,46,50,32,-4,0,DAL,AUS,189,0
2008,1,9,3,1931,1935,2014,2025,WN,1312,N513SW,43,50,34,-11,-4,DAL,AUS,189,0
2008,1,9,3,954,955,1039,1045,WN,1751,N522SW,45,50,32,-6,-1,DAL,AUS,189,0
2008,1,9,3,1838,1810,1927,1900,WN,1760,N394SW,49,50,36,27,28,DAL,AUS,189,0
2008,1,9,3,650,650,751,740,WN,2443,N341SW,61,50,32,11,0,DAL,AUS,189,0
2008,1,9,3,1622,1620,1710,1710,WN,2793,N323SW,48,50,36,0,2,DAL,AUS,189,0
2008,1,9,3,2003,2005,2051,2055,WN,2969,N646SW,48,50,36,-4,-2,DAL,AUS,189,0
2008,1,9,3,1520,1520,1610,1610,WN,3595,N511SW,50,50,35,0,0,DAL,AUS,189,0
2008,1,9,3,1306,1310,1434,1455,WN,102,N614SW,88,105,75,-21,-4,DAL,BHM,587,0
2008,1,9,3,704,705,835,850,WN,518,N758SW,91,105,71,-15,-1,DAL,BHM,587,0
2008,1,9,3,1648,1650,1809,1830,WN,2382,N740SW,81,100,72,-21,-2,DAL,BHM,587,0
2008,1,9,3,1509,1420,1551,1505,WN,28,N682SW,102,105,90,46,49,DAL,ELP,562,0
2008,1,9,3,1957,1950,2042,2035,WN,50,N515SW,105,105,94,7,7,DAL,ELP,562,0
2008,1,9,3,705,705,746,750,WN,502,N374SW,101,105,89,-4,0,DAL,ELP,562,0
2008,1,9,3,1120,1120,1159,1205,WN,2094,N378SW,99,105,89,-6,0,DAL,ELP,562,0
2008,1,9,3,1649,1650,1732,1735,WN,2361,N633SW,103,105,94,-3,-1,DAL,ELP,562,0
2008,1,9,3,932,935,1014,1020,WN,3748,N680AA,102,105,91,-6,-3,DAL,ELP,562,0
2008,1,9,3,700,700,757,800,WN,1,N520SW,57,60,44,-3,0,DAL,HOU,239,0
2008,1,9,3,730,730,823,830,WN,3,N750SA,53,60,41,-7,0,DAL,HOU,239,0
2008,1,9,3,801,800,854,900,WN,5,N521SW,53,60,43,-6,1,DAL,HOU,239,0
2008,1,9,3,829,830,931,930,WN,7,N902WN,62,60,51,1,-1,DAL,HOU,239,0
2008,1,9,3,901,900,954,1000,WN,9,N325SW,53,60,41,-6,1,DAL,HOU,239,0
2008,1,9,3,929,930,1023,1030,WN,11,N375SW,54,60,44,-7,-1,DAL,HOU,239,0
2008,1,9,3,1029,1000,1121,1100,WN,15,N660SW,52,60,42,21,29,DAL,HOU,239,0
2008,1,9,3,NA,1100,NA,1200,WN,19,,NA,60,NA,NA,NA,DAL,HOU,239,1
2008,1,9,3,1149,1130,1242,1230,WN,21,N513SW,53,60,42,12,19,DAL,HOU,239,0
2008,1,9,3,NA,1200,NA,1300,WN,23,,NA,60,NA,NA,NA,DAL,HOU,239,1
2008,1,9,3,1230,1230,1329,1330,WN,25,N341SW,59,60,47,-1,0,DAL,HOU,239,0
2008,1,9,3,1255,1300,1349,1400,WN,27,N514SW,54,60,45,-11,-5,DAL,HOU,239,0
2008,1,9,3,1326,1330,1422,1430,WN,29,N685SW,56,60,45,-8,-4,DAL,HOU,239,0
2008,1,9,3,1401,1400,1455,1500,WN,31,N263WN,54,60,43,-5,1,DAL,HOU,239,0
2008,1,9,3,1429,1430,1524,1530,WN,33,N515SW,55,60,43,-6,-1,DAL,HOU,239,0
2008,1,9,3,1512,1500,1607,1600,WN,35,N527SW,55,60,43,7,12,DAL,HOU,239,0
2008,1,9,3,1533,1530,1630,1630,WN,37,N525SW,57,60,45,0,3,DAL,HOU,239,0
2008,1,9,3,1615,1600,1708,1700,WN,39,N512SW,53,60,42,8,15,DAL,HOU,239,0
2008,1,9,3,1629,1630,1724,1730,WN,41,N465WN,55,60,46,-6,-1,DAL,HOU,239,0
2008,1,9,3,1703,1700,1754,1800,WN,43,N305SW,51,60,43,-6,3,DAL,HOU,239,0
2008,1,9,3,1735,1730,1831,1830,WN,45,N688SW,56,60,45,1,5,DAL,HOU,239,0
2008,1,9,3,1801,1800,1857,1900,WN,47,N414WN,56,60,44,-3,1,DAL,HOU,239,0
2008,1,9,3,1830,1830,1923,1930,WN,49,N519SW,53,60,43,-7,0,DAL,HOU,239,0
2008,1,9,3,1900,1900,1955,2000,WN,51,N361SW,55,60,44,-5,0,DAL,HOU,239,0
2008,1,9,3,1930,1930,2026,2030,WN,53,N511SW,56,60,43,-4,0,DAL,HOU,239,0
2008,1,9,3,2006,2000,2103,2100,WN,55,N502SW,57,60,43,3,6,DAL,HOU,239,0
2008,1,9,3,2028,2030,2121,2130,WN,57,N527SW,53,60,43,-9,-2,DAL,HOU,239,0
2008,1,9,3,2059,2100,2154,2200,WN,59,N217JC,55,60,45,-6,-1,DAL,HOU,239,0
2008,1,9,3,633,630,724,730,WN,201,N431WN,51,60,41,-6,3,DAL,HOU,239,0
2008,1,9,3,NA,615,NA,710,WN,1628,,NA,55,NA,NA,NA,DAL,HOU,239,1
2008,1,9,3,842,845,941,950,WN,6,N513SW,59,65,51,-9,-3,DAL,LBB,293,0
2008,1,9,3,1211,1215,1312,1320,WN,20,N527SW,61,65,50,-8,-4,DAL,LBB,293,0
2008,1,9,3,1516,1515,1620,1620,WN,32,N608SW,64,65,50,0,1,DAL,LBB,293,0
